voterId,project,amount,projectId
7182958261683305599,Ed25519 in Web Browsers (WebTransitions.org),4000.0,0x1d35cbfb5acdc4baac77525c629095c39c285af3ea6ac478a9bb7780fcaa00c0
7182958261683305599,Filecoin Spark,10000.0,0x99c5e700a9b094b96e05c6bba31e4aac24f46565f5fb8668fa1b319bb89d4491
7182958261683305599,Fast Retrieval Car Files,7000.0,0xc4c122e0dbc0906fa2267d80b45b9352f54eb63830260ec6459156b82de70e8e
7182958261683305599,Network Health Dashboard,7000.0,0x3e53dde9150b4e7d3a83060fa82473652121273421356290fa7a53427ec80f06
7182958261683305599,QUADB,1000.0,0x6c8f7f233a5720ddf863af4ade4e29b0ff088fd7b6fc2b4887713e00283f6ee9
7182958261683305599,Network Upgrade Coordinations,3000.0,0x263f8fcdc93f87b9c7c1612f565b25b060db89a3320e842ee7db82963fe1011c
7182958261683305599,AuralGenius,1000.0,0xa7858c184cb2a7633be6f1936ff70e26cb42600b8ad96a209d029150f64afe24
7182958261683305599,Storage Onboarding R&D,5000.0,0x33e35f328871cd4fc4bae9cbfb14b5197034545041c50bd0a86122d5077682f0
7182958261683305599,IPFS VS Code Extension,10000.0,0xd024e4702c8856a161ff251e348f4848f26d539b35896b82fb1dc83b7f2d816c
7182958261683305599,UCAN Working Group,4000.0,0x660978b6f17aaa4dbec17e9778f6c34e18d175a0482175ceb40b432e7baac1c5
7182958261683305599,Energy Validation Process & Green Scores Methodology,5000.0,0xc9175bdc6e74f1464358b652f6d53700114f84fb225590129768c590b6f5b9e4
6781122599510889217,allocator.tech tooling,3061.22449,0xe818a777c2202eb59b951640d1d6027bd85d945c6622c8f2ac00d947c48be28e
6781122599510889217,builtin-actors and ref-fvm maintenance 🔧,612.244898,0x6b384d48d1ec09e16732487cda0344a415b880ef4db198ae4cf515f3c01c9c45
6781122599510889217,Certifiably Green Filecoin Storage Initiative by DCENT,1530.612245,0x688d1967672dc52602aca3ca582cbfcf4aa0e27d4f46007969b5e0e81427bbb8
